path,label,score,rec_score,lat_score,disc_score
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0000661.png,1,0.08788601361986424,0.15601456871130753,0.029413617097829064,0.3272922235228736
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002715.png,1,0.07621791709259573,0.12521987793622433,0.013871854046186044,0.37577255008165394
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002716.png,1,0.07412873603938346,0.11922338722241928,0.01648268151764865,0.3775692984876015
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002717.png,1,0.1719216792241787,0.30844763394884556,0.04007911534906605,0.3034211098440861
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002718.png,1,0.17779990660675346,0.28398604335972777,0.026557860971559974,0.41096269372194055
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002719.png,1,0.1987934255922396,0.33219954178728534,0.06048850332719088,0.33276705203799833
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002720.png,1,0.19322462246874986,0.32090751192295436,0.04636720617436348,0.3574475269926124
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002721.png,1,0.19156620061397217,0.31753055501228167,0.05218460514334961,0.34979862320637173
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002722.png,1,0.18613253850140019,0.31696536601374353,0.04761165877241102,0.3339396429627796
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002723.png,1,0.1904219070087315,0.3208604818999821,0.04495168878099438,0.3472412717861807
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002724.png,1,0.1887569470328016,0.3164543991688146,0.05033518245223596,0.3427870041255697
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002725.png,1,0.1892315714943884,0.31581308605505654,0.05111773373599756,0.34532430904564043
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002726.png,1,0.1963798641147013,0.3300752882890093,0.04357163960030713,0.3527341421514137
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002727.png,1,0.18839992876701103,0.3193681295914207,0.04873680106787547,0.3363147005641344
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002728.png,1,0.18356687196792562,0.3169302044861847,0.049077621729390036,0.32043425116557467
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002729.png,1,0.1910975560031592,0.32112271349440236,0.04396681377930469,0.35106362203009484
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002730.png,1,0.1924343849876783,0.32367236820109835,0.04276539104926453,0.352428594689902
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002731.png,1,0.18562315781697358,0.3168659784636236,0.04839573557069656,0.33074979213072697
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002732.png,1,0.19117115172633145,0.3166717613391783,0.05199057287936189,0.35048220886047543
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002733.png,1,0.18521017534089018,0.31596145704634643,0.048863936694961044,0.33047470241617233
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002734.png,1,0.19108806621851512,0.32398574383560413,0.04094294736500965,0.3483997008286189
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002735.png,1,0.19207007664017942,0.31705676230760016,0.05285729113111777,0.3522118338240846
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002736.png,1,0.1875057514888421,0.31673441870773217,0.04948903981304078,0.33779949956175764
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002737.png,1,0.188478377048945,0.3148372056790721,0.05149746914300736,0.34384940396581853
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002738.png,1,0.19252582153572714,0.3219180802705709,0.04795008757782013,0.3494433474913357
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002739.png,1,0.1885267598396594,0.3198027355431663,0.0503164431071578,0.3334219905967688
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002740.png,1,0.18797771795919446,0.3172662220134367,0.04668458852939586,0.3427727129109678
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002741.png,1,0.1868525367397753,0.31807023118526784,0.04808390439351523,0.3336666872304958
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002742.png,1,0.1875344721616137,0.3252940604721447,0.04651270447627439,0.3209924491947321
