path,label,score,disc_score,reconstruction_score,latent_score,fft_score
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000081_orig243_244_245.png,1,0.477474678669527,0.5973154141436777,0.383608692629461,0.07179373985352265,0.1021011800839026
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000082_orig246_247_248.png,1,0.6984710143366663,0.7694945416087275,0.48407777519645345,0.29987518034481697,0.20611387800603123
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000083_orig249_250_251.png,1,0.7234214574171566,0.759425020464912,0.547013966062863,0.3713369870397234,0.14056030081721166
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000084_orig252_253_254.png,1,0.24144868393939056,0.3760188514451235,0.2622042468868475,0.06230013458801373,0.17130100120195357
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000085_orig255_256_257.png,1,0.24055516358934673,0.4933502714596864,0.17242418020399727,0.02207347206305679,0.070592478679487
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000086_orig258_259_260.png,1,0.21919704817726812,0.42598141757901326,0.20801494891934635,0.037750406162705384,0.07953852896135212
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000087_orig261_262_263.png,1,0.20403025768567604,0.39084103549695043,0.22934699966625685,0.024254718424888633,0.055238734278562907
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000088_orig264_265_266.png,1,0.5382526402336317,0.6586430395427713,0.3948178870450449,0.07147284242318772,0.13926871232464266
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000089_orig267_268_269.png,1,0.4788380958246192,0.5971955250575454,0.3854330277269609,0.07214150386920601,0.10266459182712102
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000090_orig270_271_272.png,1,0.40007569040870844,0.5433087702740144,0.3178847362726763,0.09189718064630752,0.1505190484892275
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000091_orig273_274_275.png,1,0.3162661187966405,0.41431101882384547,0.33686177455278393,0.0972454057415519,0.13425405959918213
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000092_orig276_277_278.png,1,0.21327028934985157,0.3838546394219525,0.24154227474528694,0.06212537807239237,0.08125524187631518
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000093_orig279_280_281.png,1,0.22352150124363593,0.31506183633086715,0.3195226197866769,0.05698558017523284,0.09818865090853376
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000094_orig282_283_284.png,1,0.09116655878057148,0.44408011806072917,0.02696736677659285,0.0014964743762278482,0.03676216507386308
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000095_orig285_286_287.png,1,0.11005614542363791,0.4592008627365836,0.04408962656978486,0.0018774480914627903,0.014367895060448414
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000096_orig288_289_290.png,1,0.11482745636635919,0.45241570213895493,0.045955665384344875,0.002722554812942849,0.054433117706974274
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000097_orig291_292_293.png,1,0.1255578092423903,0.38639254998759953,0.11880395813316211,0.011925447030663524,0.08192938583143639
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000098_orig294_295_296.png,1,0.20572157873450947,0.43139472939299806,0.1619086867789512,0.02790117484327919,0.15743410138799974
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000099_orig297_298_299.png,1,0.15306867706952595,0.4057270377295215,0.14321349693007013,0.029730907470704067,0.06056612267570855
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000100_orig300_301_302.png,1,0.31776319282183557,0.46902498893350136,0.2843318762361349,0.04178534239923373,0.1337788215109537
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000101_orig303_304_305.png,1,0.38423161816784296,0.4736268704948989,0.38646230268321297,0.049010849882713745,0.07851197320996958
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000102_orig306_307_308.png,1,0.20970797678252562,0.4498679137972292,0.16753703598721326,0.0320751620826683,0.0921683309820022
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000103_orig309_310_311.png,1,0.19161721271074714,0.4237085606714796,0.1530955604708191,0.017934187851900357,0.1476402938034533
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000104_orig312_313_314.png,1,0.1503470668745633,0.4569378836051287,0.08917565441986411,0.009615626695760653,0.05742768196343107
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000105_orig315_316_317.png,1,0.1555825412883747,0.3623194412742486,0.1698391330150425,0.05130334003295832,0.1313410832458763
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000106_orig318_319_320.png,1,0.20310629021442458,0.4320793948525747,0.15906625604329228,0.05373520112793427,0.15246249173590837
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000107_orig321_322_323.png,1,0.2447455979222735,0.4863563217912166,0.18411690442997006,0.015459024757682509,0.07421343008938569
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000108_orig324_325_326.png,1,0.201231878383084,0.40085981198718484,0.21039257925289978,0.03203156893632415,0.0731129361425098
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000109_orig327_328_329.png,1,0.10417500024890314,0.36461951048646984,0.1170269650174996,0.017045510913243536,0.06195900245576491
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000110_orig330_331_332.png,1,0.3507472504367797,0.40722032505436895,0.40093462663677976,0.05378057315107904,0.09993572023381413
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000111_orig333_334_335.png,1,0.13845500962903862,0.4151629285901673,0.11105390396612556,0.012420319251982625,0.07011885672667918
