path,label,score,disc_score,reconstruction_score,latent_score,fft_score
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000081_orig243_244_245.png,1,0.2720057784292924,0.31639499601637505,0.4660043115709352,0.1383415480009276,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000082_orig246_247_248.png,1,0.36112180760413776,0.27441559034967106,0.5404395968602265,0.31761573908726154,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000083_orig249_250_251.png,1,0.5404449488158353,0.351824615948826,0.6178829863547084,0.5216582963371627,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000084_orig252_253_254.png,1,0.16342988254059024,0.41501330768170186,0.2656150902728119,0.028818682211748707,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000085_orig255_256_257.png,1,0.16055268619402277,0.4978916617632065,0.18291244099021084,0.020889388844154592,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000086_orig258_259_260.png,1,0.18966162329020556,0.5063301027362206,0.21296747984282344,0.030636555676680038,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000087_orig261_262_263.png,1,0.15799342531619096,0.41429998641197807,0.25404483146958284,0.03591355136892916,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000088_orig264_265_266.png,1,0.3180633833545771,0.4144122222760954,0.44852467542032554,0.11940923122862665,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000089_orig267_268_269.png,1,0.2724558584674623,0.31736670918660026,0.46624976373538213,0.13740378896481933,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000090_orig270_271_272.png,1,0.21813067295980337,0.39261681558619943,0.3325341733519063,0.09580876329583916,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000091_orig273_274_275.png,1,0.34252085442816965,0.5844914578032059,0.3374378055704715,0.08096142542362905,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000092_orig276_277_278.png,1,0.22934698844624346,0.47498477084030444,0.2689269659564762,0.0926899297788991,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000093_orig279_280_281.png,1,0.26892729834261764,0.46474955838928667,0.3274076726723285,0.11311016314938852,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000094_orig282_283_284.png,1,0.04802586727180259,0.4528690180529143,0.06698617659403933,0.0044618648149238535,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000095_orig285_286_287.png,1,0.06242666260580631,0.47783925310175035,0.0648521105616954,0.0026468607147202756,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000096_orig288_289_290.png,1,0.056819381622332694,0.4669347158397428,0.06637793846485679,0.004205687047005433,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000097_orig291_292_293.png,1,0.1461761426347709,0.5211605008772355,0.1397174444266163,0.017676116638456817,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000098_orig294_295_296.png,1,0.11158087263335899,0.4545633306576303,0.15478404380562083,0.01621034040760074,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000099_orig297_298_299.png,1,0.11317296362239686,0.4577863456142315,0.15110992702194603,0.021217282292252723,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000100_orig300_301_302.png,1,0.27094502095839884,0.4958214338376066,0.3406803143380965,0.04085228735181895,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000101_orig303_304_305.png,1,0.3745419004194058,0.5304346750357708,0.44957863168309464,0.06413940082522737,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000102_orig306_307_308.png,1,0.1569536799403458,0.44967852655560403,0.22072330980144003,0.02955944131052961,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000103_orig309_310_311.png,1,0.10785872632387167,0.4384914542116583,0.16706059760011513,0.012992038311656231,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000104_orig312_313_314.png,1,0.11972530119930946,0.5304017525156297,0.09465168301198214,0.010299655574188505,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000105_orig315_316_317.png,1,0.11161722134855231,0.4614569073143265,0.14986500506724193,0.012851188273270938,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000106_orig318_319_320.png,1,0.15734079234552245,0.49384618239435313,0.1795486716385886,0.025347136860263353,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000107_orig321_322_323.png,1,0.17236768896571383,0.5134769832675781,0.18445166505023464,0.022219856274463174,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000108_orig324_325_326.png,1,0.13201337022700488,0.441467151206351,0.1960713374475004,0.021002406495387694,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000109_orig327_328_329.png,1,0.15130860308918825,0.5608957878528671,0.11066101109607618,0.012584218940566062,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000110_orig330_331_332.png,1,0.30090114986000516,0.4959499314313694,0.3793246758712481,0.05235478590544535,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000111_orig333_334_335.png,1,0.12087091581120608,0.47417816909684746,0.14800416051188725,0.018358870564343464,0.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000112_orig336_337_338.png,1,0.09129777024654039,0.45202869566761583,0.12777442299765032,0.014182026102796128,0.0
