path,label,score,rec_score,kl_score,disc_score
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000081_orig243_244_245.png,1,0.5231922670642066,0.36121638952841245,0.49542382109469274,0.6267799473764204
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000082_orig246_247_248.png,1,0.47831746343936066,0.4451921669199275,0.4015509600065512,0.4615848321655555
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000083_orig249_250_251.png,1,0.7809573201197325,0.6150173324357444,0.655080020090173,0.6017722008462094
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000084_orig252_253_254.png,1,0.33566664085012377,0.29234231851426357,0.30849064487652733,0.49921538553722433
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000085_orig255_256_257.png,1,0.22339093217164066,0.2367221338266414,0.4556506857845346,0.2740919353526584
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000086_orig258_259_260.png,1,0.3389240164585286,0.30692019967914197,0.5163703396012784,0.3427069493281083
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000087_orig261_262_263.png,1,0.32046501214962164,0.3085424884474207,0.5768638586285899,0.26355091889016863
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000088_orig264_265_266.png,1,0.4876338135425167,0.4081295302430316,0.6337485686759321,0.38678904549314946
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000089_orig267_268_269.png,1,0.5317432156345533,0.3701981317010502,0.49481264144968967,0.6289515416613903
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000090_orig270_271_272.png,1,0.5192237081390566,0.4605419028343191,0.39101470206377664,0.5230772644130364
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000091_orig273_274_275.png,1,0.4597118374944059,0.40469223595115705,0.4300802145996762,0.4736550808559655
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000092_orig276_277_278.png,1,0.27547035391462527,0.270776699007816,0.4743448682039989,0.306787952753184
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000093_orig279_280_281.png,1,0.310430476456179,0.310249941339917,0.4847133721953059,0.30250181607646887
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000094_orig282_283_284.png,1,0.16221375781070307,0.24829479693295015,0.3072900034821399,0.2339910953767289
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000095_orig285_286_287.png,1,0.14380811453836112,0.25095189565902215,0.22179087446490994,0.250543238165845
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000096_orig288_289_290.png,1,0.17440000478360745,0.24056209199964265,0.31530796507739994,0.26538140926326537
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000097_orig291_292_293.png,1,0.14645897809915548,0.24939699190655476,0.24382054502850223,0.24363588395041194
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000098_orig294_295_296.png,1,0.184792960688878,0.2011078359993582,0.45835422794532305,0.2561127405782496
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000099_orig297_298_299.png,1,0.20859051987479985,0.23081025103881575,0.4102523356393298,0.28524708978745456
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000100_orig300_301_302.png,1,0.24354115224590306,0.20284470124403275,0.4063277775635219,0.40286907631928354
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000101_orig303_304_305.png,1,0.3138333714950486,0.2624508083897198,0.5772716848849772,0.32712076451951816
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000102_orig306_307_308.png,1,0.1918952490728062,0.2636664823638927,0.2586527202699781,0.29888143575164433
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000103_orig309_310_311.png,1,0.25120977854128906,0.3208654957770228,0.3276867457754075,0.27360216447034486
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000104_orig312_313_314.png,1,0.1694832374641576,0.24187807526445326,0.3380466017902375,0.2384071835880117
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000105_orig315_316_317.png,1,0.19365637919716133,0.21373122246295964,0.3348997458838291,0.33472194824065093
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000106_orig318_319_320.png,1,0.19722778199368973,0.2450419883276861,0.3171209615699038,0.3013788899241074
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000107_orig321_322_323.png,1,0.20266488138555414,0.25353579274739685,0.3646888623186731,0.26615070423619364
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000108_orig324_325_326.png,1,0.18382666702546513,0.2553462986200997,0.2873882109105446,0.2778016667906816
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000109_orig327_328_329.png,1,0.1536010968909098,0.22906647169642766,0.32878705385047374,0.23485245821967604
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000110_orig330_331_332.png,1,0.30747961668176116,0.2722699246187753,0.3187969618007404,0.4706381224071009
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000111_orig333_334_335.png,1,0.10212836563956146,0.20108786193929687,0.21082507237012937,0.25939563933362786
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000112_orig336_337_338.png,1,0.19926223194642978,0.20983715873166037,0.33037044516816283,0.35520191766808085
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000113_orig339_340_341.png,1,0.19891077200980165,0.21756953442221957,0.30618104743059665,0.35775310325321064
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000114_orig342_343_344.png,1,0.2582609074797809,0.2681225634664784,0.3937511569117399,0.3312627621538267
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000115_orig345_346_347.png,1,0.12259341221388653,0.21729329975642622,0.24613207357597633,0.24889748725652389
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000116_orig348_349_350.png,1,0.19666612766894814,0.24652753160785257,0.39919406456629614,0.24308845745113572
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000117_orig351_352_353.png,1,0.2165717325758741,0.2309556665859656,0.36854177372852215,0.3284305431687376
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000118_orig354_355_356.png,1,0.31707483173195594,0.20262081617521333,0.6452600049111551,0.38785522161415503
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000119_orig357_358_359.png,1,0.5085325439542436,0.4635424017468303,0.48618974130571907,0.43370441715982094
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000120_orig360_361_362.png,1,0.5491379448229835,0.41924081451143996,0.5028780409741685,0.5758772822832591
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000121_orig363_364_365.png,1,0.6097630554480494,0.5314298419920152,0.44639953393843795,0.5451877407254073
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000122_orig366_367_368.png,1,0.40102506531360516,0.34405307480900077,0.3654757442171485,0.5029433796183168
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000123_orig369_370_371.png,1,0.42783382502218115,0.46605408492575245,0.17063280406411235,0.48196684741652274
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000124_orig372_373_374.png,1,0.5387327108071994,0.41736435034150154,0.42809924025987367,0.6084948155978669
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000125_orig375_376_377.png,1,0.37168429485932397,0.3387172570830541,0.49685205260141485,0.36683401385576164
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000126_orig378_379_380.png,1,0.4408711544892789,0.4485248717654369,0.5190107431376907,0.30444354254826056
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000127_orig381_382_383.png,1,0.7026664938559247,0.6014297037100609,0.7560893368994716,0.40386808817445563
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000128_orig384_385_386.png,1,0.5889007459796568,0.5306475612221403,0.8331386092632086,0.2478391595441101
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000129_orig387_388_389.png,1,0.7101475842165366,0.6215121943831626,0.7159032817027681,0.41182803472679314
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000130_orig390_391_392.png,1,0.2774802798431972,0.1970459682140271,0.38402327486722837,0.4938202083541178
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000131_orig393_394_395.png,1,0.17110293556462125,0.27274183922462014,0.24678285479610898,0.2509797304282952
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000132_orig396_397_398.png,1,0.32816438196732833,0.26147932278717595,0.5686586361575758,0.362526897779157
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000133_orig399_400_401.png,1,0.4620613851198125,0.44060812013584993,0.41909678070819484,0.4257154918680677
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000134_orig402_403_404.png,1,0.2553191766866686,0.2488034769790178,0.4626505090747499,0.3117715412780258
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000135_orig405_406_407.png,1,0.46196619621645507,0.4039625242734216,0.5337567464711638,0.4101652286218783
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000136_orig408_409_410.png,1,0.20348495129784502,0.25804433319453923,0.29023658568708954,0.30987615060311247
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000137_orig411_412_413.png,1,0.18379088810663674,0.22830767690926224,0.28976609658496727,0.3212107619189782
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000138_orig414_415_416.png,1,0.17923929857627693,0.22536589295352474,0.39324324921884146,0.24822176946295907
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000139_orig417_418_419.png,1,0.17158229785899548,0.25223111348361,0.3316807395458419,0.22950376776438233
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000140_orig420_421_422.png,1,0.3835040089805025,0.36945129940040505,0.2898947527269253,0.4767126397261992
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000141_orig423_424_425.png,1,0.20701704879300292,0.22515265340023252,0.31989643026643994,0.3518344975894066
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000142_orig426_427_428.png,1,0.47991407818860987,0.389515791469935,0.7598085824981412,0.3186648589165544
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000143_orig429_430_431.png,1,0.35230308656293313,0.355982417559262,0.4529042115981287,0.3294294040929753
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000144_orig432_433_434.png,1,0.2776305371488235,0.3764888631445448,0.20822284307292327,0.31224304951727005
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000145_orig435_436_437.png,1,0.299385223787981,0.22126912543687768,0.40534285980241974,0.48210193060286194
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000146_orig438_439_440.png,1,0.4509593472974926,0.45573539769999794,0.5013938914836239,0.32391257657669625
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000147_orig441_442_443.png,1,0.13625167192923396,0.17945397943637592,0.28273224112842155,0.3142913332287885
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000148_orig444_445_446.png,1,0.37486764868115613,0.34888855330516916,0.38771912335154596,0.4288667788485992
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000149_orig447_448_449.png,1,0.39772468321239857,0.3411783466263264,0.6440654087042079,0.3155494934984236
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000150_orig450_451_452.png,1,0.580504745434485,0.4066087579888009,0.41291479291510746,0.7182892220068773
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000151_orig453_454_455.png,1,0.42722229540457124,0.4266801641560444,0.5655459243654134,0.283117907095067
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000152_orig456_457_458.png,1,0.29683036992792006,0.28074660841557636,0.29968037190888713,0.448414749755756
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000153_orig459_460_461.png,1,0.3925024814170048,0.41157779929318167,0.23282255790799797,0.462159426233034
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000154_orig462_463_464.png,1,0.5512126331758818,0.44302816408317197,0.40373030605272714,0.6063902346477958
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000155_orig465_466_467.png,1,0.35687098818819646,0.44487016751212544,0.3575722213785703,0.2537769334365902
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000156_orig468_469_470.png,1,0.5046762300717579,0.40068315675313093,0.44624773256493777,0.5575512482214676
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000157_orig471_472_473.png,1,0.5591360949342723,0.38980772004006226,0.3710069787770821,0.7324122823368395
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000158_orig474_475_476.png,1,0.49982503186038063,0.3819641700481726,0.46581634015284584,0.5662103068622107
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000159_orig477_478_479.png,1,0.35245133353457436,0.38846660457880083,0.2704350424738788,0.397225315887126
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000160_orig480_481_482.png,1,0.5138159918491654,0.5275581667675978,0.5557226626968443,0.2909955962881253
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000161_orig483_484_485.png,1,0.5975299226121611,0.48395106223587875,0.5331212741284841,0.5425650138773448
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000162_orig486_487_488.png,1,0.5918117528998025,0.4545605498266098,0.5612053678353823,0.5616363448934858
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000163_orig489_490_491.png,1,0.4616275967412266,0.4902118325892813,0.4436713632362262,0.3258106840084298
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000164_orig492_493_494.png,1,0.39526944556257015,0.4452952199001341,0.4791680321980117,0.2471481977261651
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000165_orig495_496_497.png,1,0.5823890610033668,0.3986853117566659,0.47489442052148584,0.6938627105052609
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000166_orig498_499_500.png,1,0.4276713580689622,0.4565852829808497,0.30299579338915095,0.40918825268313697
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000167_orig501_502_503.png,1,0.4577514921592655,0.4602087091730761,0.6216513089985806,0.24957728018531905
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000168_orig504_505_506.png,1,0.5552563037488586,0.4867434797314872,0.3493597782670026,0.5776916230463689
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000169_orig507_508_509.png,1,0.4211841976746961,0.4657258299057334,0.33367872996880965,0.3608037193004593
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000170_orig510_511_512.png,1,0.3490577154567726,0.3282090357818824,0.5013394288227037,0.3370772254728553
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000171_orig513_514_515.png,1,0.7767881983934521,0.6484815653692819,0.3813084819409261,0.720354108121186
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000172_orig516_517_518.png,1,0.6048216348855648,0.58305444643429,0.4636151082891778,0.4379996096926035
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000173_orig519_520_521.png,1,0.48988619498579744,0.42802138936488854,0.6371127154864437,0.35580096254694143
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000174_orig522_523_524.png,1,0.566671268382982,0.5005479696806938,0.5700634705499458,0.4298867701036609
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000175_orig525_526_527.png,1,0.48906929622160417,0.379573428705446,0.6150396651055716,0.44966430696212706
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000176_orig528_529_530.png,1,0.5570178670266887,0.385895767452774,0.5503653392237341,0.6152147135927041
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000177_orig531_532_533.png,1,0.43595015836335116,0.46096552850375194,0.3756312672991015,0.369665327255244
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000178_orig534_535_536.png,1,0.7432569328002822,0.6200979870317866,0.594488042871126,0.5599216185471177
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000179_orig537_538_539.png,1,0.7564488900356756,0.5735895954023664,0.6724354173874479,0.6112865850925214
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000180_orig540_541_542.png,1,0.41281272549226977,0.46417268211459006,0.2900641019361896,0.37608623106892153
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000181_orig543_544_545.png,1,0.4617128038378358,0.4252083393237222,0.308515189457014,0.5244207006606398
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000182_orig546_547_548.png,1,0.5367150224259032,0.5343581269950739,0.48018899718792435,0.3748301838323689
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000183_orig549_550_551.png,1,0.3972417082423029,0.40772895156597727,0.40383676852042527,0.3638390913233277
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000184_orig552_553_554.png,1,0.37387050523848403,0.419323564188837,0.2598624574325048,0.3947615193130469
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000185_orig555_556_557.png,1,0.5043786898052669,0.4642679430164211,0.5456688442961781,0.3847135942134287
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000186_orig558_559_560.png,1,0.6554860434537847,0.5797220708315289,0.47110593513704185,0.5377069998899714
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000187_orig561_562_563.png,1,0.5062441431809441,0.45338668968146645,0.26409198961727864,0.5942175038528894
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000188_orig564_565_566.png,1,0.6002523253951878,0.5561425831815341,0.3932279123544096,0.5208356381744783
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000189_orig567_568_569.png,1,0.370770994895398,0.447391947468661,0.2701295366123139,0.33507059869924705
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000190_orig570_571_572.png,1,0.4549436421021939,0.4014696079311505,0.2687332942224632,0.5772596587119524
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000191_orig573_574_575.png,1,0.4167287435828648,0.47683799215480377,0.36211400428682156,0.3146075335364763
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000192_orig576_577_578.png,1,0.464227449360041,0.3514462207212655,0.49767671692139204,0.5261708957766054
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000193_orig579_580_581.png,1,0.5242276451867526,0.4868756158211237,0.35220538233263743,0.5148530377944643
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000194_orig582_583_584.png,1,0.447108457829819,0.4291596912932194,0.6383520348856573,0.2693640238307871
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000195_orig585_586_587.png,1,0.23268052984189172,0.20531972873031484,0.3603372789189593,0.40815075343967827
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000196_orig588_589_590.png,1,0.3480847657371934,0.3964196826582796,0.22623825729336472,0.4048895887388619
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000197_orig591_592_593.png,1,0.548842140351201,0.5186844162163906,0.3857844394748277,0.4876214748759612
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000198_orig594_595_596.png,1,0.3848182379992623,0.37957079476345995,0.3390550845875651,0.42964512967759494
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000199_orig597_598_599.png,1,0.3870812102581469,0.4582647502397436,0.4693806498363797,0.216033332795013
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000200_orig600_601_602.png,1,0.29187835677508067,0.39724761842258044,0.21549772239167095,0.3006773629407504
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000201_orig603_604_605.png,1,0.40422627933200955,0.3603697966750433,0.5073395012530051,0.387437595718512
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000202_orig606_607_608.png,1,0.42373579495674296,0.43424067513200987,0.2809396471435286,0.45343169401711286
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000203_orig609_610_611.png,1,0.4687153541490529,0.4348301293989849,0.48873745196804713,0.4019397945558306
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000204_orig612_613_614.png,1,0.6726804799714557,0.5491998413488943,0.5413716675834268,0.575382077887305
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000205_orig615_616_617.png,1,0.4760549657953116,0.42462579915446075,0.3448607594624955,0.5292280018540356
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000206_orig618_619_620.png,1,0.48184768992804394,0.43004469580055266,0.40041295347091993,0.49449773731889607
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000207_orig621_622_623.png,1,0.5784707828528116,0.3921237232789329,0.49538447140237324,0.6834708138060148
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000208_orig624_625_626.png,1,0.5353947630220343,0.43630129574581056,0.6217721007994704,0.4412858289285398
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000209_orig627_628_629.png,1,0.5625927791071512,0.4196685008414347,0.5033424009279139,0.6011852304421054
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000210_orig630_631_632.png,1,0.5584586149797607,0.4460436984145206,0.3975878918477905,0.6196392539363165
