path,label,score,rec_score,kl_score
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0000661.png,1,0.1659578800771532,0.12398333916888879,0.3771701554138004
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002715.png,1,0.12258043134391322,0.11712950294855691,0.22557450839698612
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002716.png,1,0.11394526950840916,0.09762965063272107,0.26793814537503985
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002717.png,1,0.35948376461539444,0.3365476958835504,0.32555952685357176
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002718.png,1,0.3752613994163052,0.4014188787862051,0.13118627915909611
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002719.png,1,0.43878839381305185,0.45916271980229495,0.16237548704096494
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002720.png,1,0.4120024417484695,0.4282853419769122,0.1753441530865922
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002721.png,1,0.4032752817604742,0.4187561865089675,0.17744534271125384
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002722.png,1,0.40663239767918524,0.42265871160766283,0.17568946076581596
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002723.png,1,0.40143929738093737,0.42164096306064314,0.15832945653043223
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002724.png,1,0.42529664212009854,0.4415555787018713,0.17712599928584222
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002725.png,1,0.3951888779586998,0.4104031213722964,0.1774864574732557
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002726.png,1,0.4361526013518935,0.46067967150261074,0.14543023500747387
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002727.png,1,0.4198475480594527,0.43605348681461936,0.176646927826133
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002728.png,1,0.38827387533285374,0.4023696593875939,0.18108332328931614
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002729.png,1,0.4273287894861721,0.44586497512691664,0.16827472320753717
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002730.png,1,0.4395877417571596,0.4607991463320435,0.1591285472746545
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002731.png,1,0.4243352126888381,0.44134327024208514,0.17400758539198138
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002732.png,1,0.3968140474906054,0.41211048465644273,0.17736378904635156
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002733.png,1,0.40727674755785254,0.42305071130575966,0.1767805789634349
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002734.png,1,0.43334357816485913,0.45430051849635383,0.1593545095008893
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002735.png,1,0.4055172710311056,0.42095878413764304,0.17788724192038605
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002736.png,1,0.4174082838499117,0.4331371422667744,0.17824589781686245
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002737.png,1,0.41910575830127494,0.43546204307136027,0.17595146881079213
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002738.png,1,0.41061100408853507,0.42535964563829454,0.1813047234666165
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002739.png,1,0.3960225926944551,0.40979552868302005,0.18335742020075269
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002740.png,1,0.41197513939637326,0.4307772976976427,0.1652636582676154
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002741.png,1,0.4041697981231512,0.41885440312132666,0.1807439856988214
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002742.png,1,0.41480340245479835,0.4299438478565827,0.18026919468008773
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002743.png,1,0.4013373869901766,0.4152828857974935,0.18334119958231906
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002744.png,1,0.43346970739693913,0.4491950337748477,0.18029696122483693
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002745.png,1,0.40590190395973286,0.42070126775270683,0.18050461893374214
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002746.png,1,0.4066041449560164,0.42266724226558716,0.1755387441862037
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002747.png,1,0.40616038589278036,0.4209819127128711,0.18044874791469306
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002748.png,1,0.4187782010691086,0.4344473965817677,0.1786582845119002
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002749.png,1,0.43114028521070574,0.4474891302824317,0.1775074654269909
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002750.png,1,0.4157041356731217,0.4364325308611091,0.15803162795308187
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002751.png,1,0.41247143106404605,0.42802782559197605,0.1783096538587612
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002752.png,1,0.41944075739200554,0.43529243351968755,0.17801238849732867
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002753.png,1,0.4149785975427626,0.43301274064025164,0.16871662241666938
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002754.png,1,0.437566452866111,0.45622379410112074,0.1690884575656231
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002755.png,1,0.4091513770375545,0.4243002017899761,0.17951887843434985
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002756.png,1,0.4141999141033326,0.4294539052570761,0.17973847632071316
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002757.png,1,0.40474154599007045,0.41932614394269513,0.18121652385388376
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002758.png,1,0.400996083737084,0.4191697637535789,0.16638519012479738
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002759.png,1,0.41655630148092443,0.43187811751781896,0.17976601757909522
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002760.png,1,0.43416016733080937,0.4510540785434782,0.17571018711159223
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002761.png,1,0.4296926061426163,0.3126708405381563,0.7108063111722889
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002774.png,1,0.3380528144739278,0.3622694086466954,0.13423096808931254
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002775.png,1,0.4376536208003328,0.4594747046661707,0.15644454181821868
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002800.png,1,0.17222008408715248,0.1824573041426232,0.1691172942206162
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002814.png,1,0.4204133678606416,0.4231126155988258,0.23074545006020777
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002825.png,1,0.6292309766929942,0.6623508114235226,0.1355456830063114
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002826.png,1,0.6174289476114083,0.6506298699094054,0.13372458065758838
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002827.png,1,0.24919631400613412,0.25163649210633016,0.21006770981764195
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002828.png,1,0.22927627850409332,0.22220029366675859,0.2456060710170215
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002829.png,1,0.24247685091304289,0.2586622644214051,0.15423459519982338
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002830.png,1,0.2222197647180591,0.21663960482707964,0.238727852942071
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002860.png,1,0.31557836418102636,0.3269351954314997,0.18281977428558877
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002862.png,1,0.3435316725483721,0.3492896248575891,0.2087603730291667
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002903.png,1,0.4679390006232414,0.5053218361201081,0.0980383752797775
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002904.png,1,0.47323784480892733,0.5106110721256749,0.09874881583853276
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002905.png,1,0.4508949376010968,0.48727429410202744,0.09989073611194028
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002906.png,1,0.45224343492352637,0.4882786308125243,0.10143839713255512
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002907.png,1,0.46656771695174687,0.5044113366467793,0.0960213301132402
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002908.png,1,0.4546305122014571,0.4904184573967938,0.10273013284010638
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002909.png,1,0.47167446177220557,0.5049398268716659,0.11498199398710686
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002910.png,1,0.5025255469569554,0.53636234567136,0.11660884316576908
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002911.png,1,0.4921182947940627,0.523478725662492,0.12519445029563203
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002926.png,1,0.20900713913526273,0.2045250897769063,0.23265976464333227
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002927.png,1,0.49600142589175583,0.5290447290564393,0.11895542596583082
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002928.png,1,0.5012829293950901,0.5272072618343234,0.14810111753302416
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002929.png,1,0.5240235963312483,0.5512790906127055,0.14566047767468424
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002930.png,1,0.6223532757047558,0.6208331941494147,0.27323310718336846
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002931.png,1,0.4781195519828087,0.47111075016746834,0.27689603822659076
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002940.png,1,0.3630087975236868,0.3368070826266411,0.3390691617882781
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002941.png,1,0.6166504338689374,0.6150622268728246,0.2727823654843263
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002942.png,1,0.61545267581753,0.6141488078160351,0.27149310792681347
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002943.png,1,0.6014802846794213,0.5999866383438179,0.2704802204201816
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002944.png,1,0.6283207547008639,0.6282195578311377,0.2683143736081527
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002945.png,1,0.6099538810698161,0.6097822058025558,0.2662669711036441
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002946.png,1,0.6146781465141734,0.614299120745772,0.26769551195763713
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002947.png,1,0.613295819901499,0.6136276621682918,0.26467673095964106
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002948.png,1,0.6054522782379679,0.6056519531939223,0.2642106697876338
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002949.png,1,0.6098333530292682,0.6103821802037392,0.26336967577912473
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002950.png,1,0.6279315398027099,0.6296127465638128,0.261135398233079
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002951.png,1,0.6222578254390686,0.625680386971628,0.2534504296774237
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002952.png,1,0.6294547798210661,0.636421443286732,0.24018675113403526
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002953.png,1,0.6196610231920834,0.6257347642135843,0.24251638113497018
/root/New_CheckLiuliang_remote/datasets/cic/test/abnormal/0002954.png,1,0.6115439947129534,0.6172869950884052,0.24280992927134504
