path,label,score,rec_score,disc_score
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000081_orig243_244_245.png,1,0.5760249541640067,0.44521789346380886,1.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000082_orig246_247_248.png,1,0.6020272969307743,0.47924261882607405,1.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000083_orig249_250_251.png,1,0.6639648961198951,0.5602895902225531,0.9999998807907104
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000084_orig252_253_254.png,1,0.3820381070664256,0.19161614281300363,0.999451756477356
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000085_orig255_256_257.png,1,0.38013744719220693,0.19099485127084448,0.9950982928276062
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000086_orig258_259_260.png,1,0.42314257681941725,0.24517743664851785,0.999976634979248
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000087_orig261_262_263.png,1,0.409500106601337,0.22968868886182162,0.9944635033607483
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000088_orig264_265_266.png,1,0.5440603617189083,0.40442465109784903,0.997589111328125
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000089_orig267_268_269.png,1,0.5772164398496017,0.44677698271930677,1.0
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000090_orig270_271_272.png,1,0.4916719089037064,0.33813684109995296,0.9923068881034851
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000091_orig273_274_275.png,1,0.4753718370458731,0.34479528062648435,0.9270027279853821
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000092_orig276_277_278.png,1,0.42489188141176554,0.2474903560765731,0.9999208450317383
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000093_orig279_280_281.png,1,0.4455316413140381,0.27501970810216136,0.9987035393714905
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000094_orig282_283_284.png,1,0.398171039724202,0.2125445897343349,0.9998762011528015
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000095_orig285_286_287.png,1,0.3936341751767516,0.20656083155467592,0.9999862313270569
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000096_orig288_289_290.png,1,0.37265252467903015,0.17912836553530342,0.9999336004257202
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000097_orig291_292_293.png,1,0.38892355710290605,0.20077102365056934,0.9991132020950317
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000098_orig294_295_296.png,1,0.3549364126349316,0.15704067353868026,0.997380256652832
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000099_orig297_298_299.png,1,0.3728577012037621,0.18544997689487125,0.9858096241950989
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000100_orig300_301_302.png,1,0.2991986708664613,0.13511350748243853,0.8783637285232544
/root/New_CheckLiuliang_remote/datasets/unsw/test/abnormal/test_00000101_orig303_304_305.png,1,0.3758311788315864,0.20488177121880413,0.9495474696159363
